id,srcLatitude,srcLongitude,destLatitude,destLongitude,airline,srcAirport,destAirport
16110,14.02,-60.99,17.14,-61.79,Leeward Islands Air Transport,SLU,ANU
16111,50.73,-3.41,53.42,-6.27,Flybe,EXT,DUB
16112,40.49,-3.57,38.28,-0.56,Iberia Airlines,MAD,ALC
16113,38.87,1.37,41.9,2.76,Ryanair,IBZ,GRO
16114,40.79,-111.98,37.7,-113.1,Delta Air Lines,SLC,CDC
16115,-14.95,-147.66,-17.56,-149.61,Air Tahiti,RGI,PPT
16116,36.9,30.8,38.29,27.16,SunExpress,AYT,ADB
16117,45.59,-122.6,48.79,-122.54,Alaska Airlines,PDX,BLI
16118,36.53,102.04,34.63,98.87,China Eastern Airlines,XNN,GOQ
16119,17.64,121.73,14.51,121.02,Philippine Airlines,TUG,MNL
16120,42.84,-103.1,39.86,-104.67,Great Lakes Airlines,CDR,DEN
16121,18.58,73.92,15.38,73.83,Spicejet,PNQ,GOI
16122,27.44,109.7,28.19,113.22,China Southern Airlines,HJJ,CSX
16123,35.21,-80.94,38.37,-81.59,US Airways,CLT,CRW
16124,41.8,12.25,40.63,8.29,Excel Airways,FCO,AHO
16125,25.22,110.04,26.54,106.8,Air Foyle,KWL,KWE
16126,56.93,14.73,59.65,17.92,Scandinavian Airlines System,VXO,ARN
16127,48.11,16.57,48.35,11.79,Royal Jordanian,VIE,MUC
16128,29.23,47.97,26.47,49.8,Saudi Arabian Airlines,KWI,DMM
16129,58.96,-2.91,55.87,-4.43,Flybe,KOI,GLA
16130,21.77,-72.27,18.58,-72.29,Aereonautica militare,PLS,PAP
16131,35.07,-77.04,35.21,-80.94,US Airways,EWN,CLT
16132,44.88,-93.22,41.88,-91.71,Delta Air Lines,MSP,CID
16133,50.95,-1.36,48.45,-4.42,Flybe,SOU,BES
16134,41.8,12.59,41.14,16.76,Ryanair,CIA,BRI
16135,9.83,78.09,7.18,79.88,SriLankan Airlines,IXM,CMB
16136,10.15,-67.93,10.11,-64.69,Aserca Airlines,VLN,BLA
16137,-9.44,147.22,-10.31,150.33,Air Niugini,POM,GUR
16138,26.54,106.8,29.72,106.64,Shandong Airlines,KWE,CKG
16139,30.56,49.15,32.75,51.86,Kish Air,MRX,IFN
16140,51.87,-0.37,52.31,4.76,easyJet,LTN,AMS
16141,35.26,136.92,33.55,133.67,Fuji Dream Airlines,NKM,KCZ
16142,62.53,17.44,59.35,17.94,Malmö Aviation,SDL,BMA
16143,26.07,-80.15,25.47,-76.68,United Airlines,FLL,ELH
16144,24.54,118.13,25.83,114.91,Sichuan Airlines,XMN,KOW
16145,40.8,-73.1,39.18,-76.67,Southwest Airlines,ISP,BWI
16146,25.22,110.04,23.72,106.96,Huaxia,KWL,AEB
16147,-19.01,-57.67,-20.47,-54.67,Azul,CMG,CGR
16148,24.96,46.7,26.47,49.8,Nas Air,RUH,DMM
16149,31.52,74.4,29.35,71.72,Pakistan International Airlines,LHE,BHV
16150,23.59,58.28,26.17,56.24,Oman Air,MCT,KHS
16151,62.95,-155.61,61.17,-150,Peninsula Airways,MCG,ANC
16152,6.04,37.59,8.98,38.8,Ethiopian Airlines,AMH,ADD
16153,27.72,68.79,24.91,67.16,Pakistan International Airlines,SKZ,KHI
16154,31.2,121.34,33.78,119.15,China Eastern Airlines,SHA,HIA
16155,-2.71,111.67,-3.44,114.76,Illinois Airways,PKN,BDJ
16156,46.79,-71.39,49.13,-68.2,Arik Niger,YQB,YBC
16157,60.19,11.1,57.09,9.85,Scandinavian Airlines System,OSL,AAL
16158,25.45,82.86,27.7,85.36,Air India Limited,VNS,KTM
16159,17.99,102.56,20.96,101.4,Lao Airlines,VTE,LXG
16160,49.96,-119.38,47.45,-122.31,Alaska Airlines,YLW,SEA
16161,37.75,112.63,40.85,111.82,China Eastern Airlines,TYN,HET
16162,10.56,-71.73,12.19,-68.96,Insel Air (7I/INC) (Priv),MAR,CUR
16163,25.83,114.91,28.87,115.9,China Eastern Airlines,KOW,KHN
16164,-40.9,174.99,-43.49,172.53,Air New Zealand,PPQ,CHC
16165,46.84,130.47,45.62,126.25,Potomac Air,JMU,HRB
16166,13.73,-60.95,10.6,-61.34,Iberia Airlines,UVF,POS
16167,24.54,118.13,27.7,118,Shandong Airlines,XMN,WUS
16168,43.63,-79.4,46.63,-80.8,Porter Airlines,YTZ,YSB
16169,13.41,103.81,13.91,100.61,Thai AirAsia,REP,DMK
16170,6.32,5.6,9.01,7.26,Arik Air,BNI,ABV
16171,43.63,-79.4,45.32,-75.67,Porter Airlines,YTZ,YOW
16172,51.48,-0.46,50.9,4.48,Brussels Airlines,LHR,BRU
16173,40.49,-3.57,43.36,-1.79,Iberia Airlines,MAD,EAS
16174,24.54,118.13,25.07,121.55,Xiamen Airlines,XMN,TSA
16175,43.44,5.21,41.3,2.08,Formosa Airlines,MRS,BCN
16176,48.11,16.57,48.66,21.24,Austrian Airlines,VIE,KSC
16177,43.54,16.3,44.82,20.31,Croatia Airlines,SPU,BEG
16178,48.73,2.36,51.51,0.06,CityJet,ORY,LCY
16179,40.52,22.97,39.06,26.6,Olympic Airlines,SKG,MJT
16180,6.92,-71.9,4.7,-74.15,SATENA,RVE,BOG
16181,-19.85,-43.95,-16.71,-43.82,Azul,PLU,MOC
16182,-23.38,43.73,-20.28,44.32,Air Madagascar,TLE,MOQ
16183,-2.16,-79.88,0.98,-79.63,TAME,GYE,ESM
16184,55.53,13.37,54.38,18.47,Wizz Air,MMX,GDN
16185,40.21,-100.59,39.86,-104.67,Great Lakes Airlines,MCK,DEN
16186,-27.13,-52.66,-29.99,-51.17,Azul,XAP,POA
16187,35.59,129.35,33.51,126.49,Korean Air,USN,CJU
16188,18.24,42.66,15.48,44.22,Airlines Of Tasmania,AHB,SAH
16189,60.19,11.1,62.74,7.26,Scandinavian Airlines System,OSL,MOL
16190,-33.95,151.18,-36.91,149.9,Regional Express,SYD,MIM
16191,29.98,-95.34,32.85,-96.85,United Airlines,IAH,DAL
16192,-14.86,-40.86,-12.91,-38.33,Marusya Airways,VDC,SSA
16193,22.25,91.81,22.65,88.45,Rainbow Air Polynesia,CGP,CCU
16194,25.99,63.03,28.88,64.4,Pakistan International Airlines,TUK,DBA
16195,52.19,-7.09,53.35,-2.27,Flybe,WAT,MAN
16196,-17.93,31.09,-20.02,28.62,Air Zimbabwe,HRE,BUQ
16197,23.59,58.28,25.25,55.36,Oman Air,MCT,DXB
16198,1.48,110.35,3.12,113.02,Malaysia Airlines,KCH,BTU
16199,-23.01,-47.13,-25.53,-49.18,City Connexion Airlines,VCP,CWB
16200,60.19,11.1,62.18,6.07,Widerøe,OSL,HOV
16201,-5.42,154.67,-3.04,152.63,Air Niugini,BUA,LNV
16202,-34.01,22.38,-33.96,18.6,South African Airways,GRJ,CPT
16203,19.72,-155.05,21.32,-157.92,US Airways,ITO,HNL
16204,-28.28,-54.17,-29.99,-51.17,NHT Lineas Aereas,GEL,POA
16205,51.48,-0.46,49.01,2.55,British Airways,LHR,CDG
16206,40.9,29.31,37.79,29.7,Pegasus Airlines,SAW,DNZ
16207,63.05,21.76,60.32,24.96,Finnair,VAA,HEL
16208,55.04,-1.69,53.42,-6.27,Ryanair,NCL,DUB
16209,40.79,-111.98,39.12,-108.53,Delta Air Lines,SLC,GJT
16210,3.13,101.55,6.17,102.29,Malindo Air,SZB,KBR
16211,14.51,121.02,11.68,122.38,Zest Air,MNL,KLO
16212,50.44,-5,51.15,-0.19,Flybe,NQY,LGW
16213,-45.02,168.74,-43.49,172.53,Air New Zealand,ZQN,CHC
16214,22.61,108.17,25.22,110.04,KLM Royal Dutch Airlines,NNG,KWL
16215,10.15,-67.93,12.5,-70.02,Myway Airlines,VLN,AUA
16216,50.9,4.48,48.54,7.63,United Airlines,BRU,SXB
16217,-9.53,16.31,-8.86,13.23,TAAG Angola Airlines,MEG,LAD
16218,49.21,-2.2,49.01,2.55,Skynet Airlines,JER,CDG
16219,46.38,96.22,46.16,100.7,Homer Air,LTI,BYN
16220,23.4,116.68,23.39,113.3,China Southern Airlines,SWA,CAN
16221,40.08,116.58,37.27,118.28,Hainan Airlines,PEK,DOY
16222,66,57.22,63.34,53.48,UTair-Express,USK,UCT
16223,-5.28,141.23,-5.83,144.3,Airlines PNG,TBG,HGU
16224,41.98,-87.9,43.88,-91.26,US Airways,ORD,LSE
16225,39.78,116.39,42.24,118.91,China Eastern Airlines,NAY,CIF
16226,40.78,-73.87,38.85,-77.04,US Airways,LGA,DCA
16227,13.44,-89.06,12.14,-86.17,Grupo TACA,SAL,MGA
16228,32.13,-81.2,33.64,-84.43,Virgin Atlantic Airways,SAV,ATL
16229,-29.92,-71.2,-27,-70,Sky Airline,LSC,CPO
16230,28.78,-81.24,25.79,-80.29,Arkefly,SFB,MIA
16231,38.94,-77.46,37.79,-81.12,United Airlines,IAD,BKW
16232,36.12,-86.68,33.64,-84.43,Virgin Atlantic Airways,BNA,ATL
16233,57.54,-4.05,54.62,-5.87,Flybe,INV,BHD
16234,30.12,31.41,27.05,31.01,Egyptair,CAI,ATZ
16235,42.88,-85.52,41.41,-81.85,United Airlines,GRR,CLE
16236,43.68,-79.63,42.21,-83.35,WestJet,YYZ,DTW
16237,59.79,5.34,62.74,7.26,DAT Danish Air Transport,SRP,MOL
16238,32.13,-81.2,35.21,-80.94,US Airways,SAV,CLT
16239,24.06,-74.52,21.77,-72.27,Air Canada,ZSA,PLS
16240,70.76,-117.81,67.82,-115.14,First Air,YHI,YCO
16241,48.35,11.79,51.43,12.24,Lufthansa,MUC,LEJ
16242,-26.14,28.25,-24.37,31.05,South African Airways,JNB,HDS
16243,51.89,0.24,49.21,-2.2,Aurigny Air Services,STN,JER
16244,48.73,2.36,47.15,-1.61,Air France,ORY,NTE
16245,40.93,107.74,40.85,111.82,Air Foyle,RLK,HET
16246,40.9,29.31,38.29,27.16,SunExpress,SAW,ADB
16247,56.69,16.29,59.65,17.92,Scandinavian Airlines System,KLR,ARN
16248,-17.04,15.68,-14.66,17.72,TAAG Angola Airlines,VPE,SPP
16249,60.19,11.1,59.35,5.21,Scandinavian Airlines System,OSL,HAU
16250,55.91,-159.16,58.68,-156.65,Aero Flight,KPV,AKN
16251,42.7,23.41,44.82,20.31,Jat Airways,SOF,BEG
16252,-22.91,-43.16,-23.43,-46.47,City Connexion Airlines,SDU,GRU
16253,9.62,41.85,8.98,38.8,Ethiopian Airlines,DIR,ADD
16254,44.39,-74.21,42.36,-71.01,Cape Air,SLK,BOS
16255,52.56,13.29,55.62,12.66,Scandinavian Airlines System,TXL,CPH
16256,41.59,-83.81,41.98,-87.9,US Airways,TOL,ORD
16257,40.64,-73.78,38.85,-77.04,US Airways,JFK,DCA
16258,48.69,9.22,45.63,8.73,Germanwings,STR,MXP
16259,63.11,7.82,60.29,5.22,Widerøe,KSU,BGO
16260,58.32,12.35,59.35,17.94,Golden Air,THN,BMA
16261,50.68,-127.37,49.19,-123.18,Pacific Coastal Airline,YZT,YVR
16262,22.3,-97.87,19.44,-99.07,AeroMéxico,TAM,MEX
16263,52.18,-122.05,49.19,-123.18,Air Canada,YWL,YVR
16264,44.57,26.1,46.93,28.93,Tarom,OTP,KIV
16265,51.96,4.44,51.48,-0.46,British Airways,RTM,LHR
16266,39.87,-75.24,42.75,-73.8,US Airways,PHL,ALB
16267,37.27,118.28,38.97,121.54,Huaxia,DOY,DLC
16268,38.94,-77.46,40.69,-74.17,United Airlines,IAD,EWR
16269,39.87,-75.24,36.89,-76.2,US Airways,PHL,ORF
16270,10.71,122.55,8.42,124.61,Cebu Pacific,ILO,CGY
16271,47.45,-122.31,46.09,-118.29,Alaska Airlines,SEA,ALW
16272,41.98,-87.9,44.77,-89.65,US Airways,ORD,CWA
16273,58.88,5.64,60.19,11.1,Thai Airways International,SVG,OSL
16274,10.6,-61.34,13.07,-59.49,Caribbean Airlines,POS,BGI
16275,49.43,-2.6,52.45,-1.75,Flybe,GCI,BHX
16276,11.89,-15.65,9.58,-13.61,Ethiopian Airlines,OXB,CKY
16277,39.12,-108.53,39.86,-104.67,United Airlines,GJT,DEN
16278,-19.25,146.77,-22.06,148.08,Qantas,TSV,MOV
16279,10.16,76.39,12.95,77.67,Spicejet,COK,BLR
16280,43.68,-79.63,46.63,-80.8,Air Canada,YYZ,YSB
16281,48.35,11.79,51.13,13.77,Lufthansa,MUC,DRS
16282,35.76,140.39,34.86,136.81,All Nippon Airways,NRT,NGO
16283,18.44,-66,17.9,-62.83,T.J. Air,SJU,SBH
16284,25.33,55.52,23.59,58.28,Air Arabia,SHJ,MCT
16285,23.59,58.28,24.55,55.1,Fly Dubai,MCT,DWC
16286,-1.97,30.14,0.04,32.44,Rwandair Express,KGL,EBB
16287,-12.02,-77.11,-13.15,-74.2,AeroWorld ,LIM,AYP
16288,53.63,9.99,51.29,6.77,Lufthansa,HAM,DUS
16289,48.09,-105.58,45.81,-108.54,Cape Air,OLF,BIL
16290,32.01,34.89,34.88,33.62,El Al Israel Airlines,TLV,LCA
16291,53.33,-2.85,55.04,-7.16,Ryanair,LPL,LDY
16292,-15.67,46.35,-12.8,45.28,Air Madagascar,MJN,DZA
16293,21.21,110.36,18.3,109.41,China Southern Airlines,ZHA,SYX
16294,40.85,-74.06,41.25,-70.06,T.J. Air,TEB,ACK
16295,-1.27,116.89,-3.44,114.76,Sriwijaya Air,BPN,BDJ
16296,17.99,102.56,18.74,105.67,Vietnam Airlines,VTE,VII
16297,27.72,68.79,29.35,71.72,Pakistan International Airlines,SKZ,BHV
16298,48.69,9.22,51.29,6.77,Air Berlin,STR,DUS
16299,43.44,5.21,41.92,8.8,Corse-Mediterranee,MRS,AJA
16300,-23.01,-47.13,-20.82,-49.41,Azul,VCP,SJP
16301,0.51,-76.5,3.54,-76.38,SATENA,PUU,CLO
16302,51.89,0.24,49.43,-2.6,Aurigny Air Services,STN,GCI
16303,39.87,-75.24,38.14,-78.45,US Airways,PHL,CHO
16304,27.99,102.18,24.99,102.74,China Eastern Airlines,XIC,KMG
16305,40.49,-80.23,39.18,-76.67,Southwest Airlines,PIT,BWI
16306,18.04,-63.11,15.55,-61.3,TUR Avrupa Hava YollarÄ±,SXM,DOM
16307,36.12,103.62,38.48,106.01,Air Foyle,LHW,INC
16308,-0.92,119.91,-1.27,116.89,Sriwijaya Air,PLW,BPN
16309,55.95,-3.37,53.42,-6.27,Ryanair,EDI,DUB
16310,29.73,118.26,31.2,121.34,China Eastern Airlines,TXN,SHA
16311,-23.43,-46.47,-22.81,-43.24,United Airlines,GRU,GIG
16312,-25.41,142.67,-25.9,139.35,Aero Condor Peru,WNR,BVI
16313,35.02,110.99,37.75,112.63,China Eastern Airlines,YCU,TYN
16314,15.55,-61.3,13.07,-59.49,Leeward Islands Air Transport,DOM,BGI
16315,33.94,-118.41,36.78,-119.72,US Airways,LAX,FAT
16316,42.93,-71.44,40.69,-74.17,United Airlines,MHT,EWR
16317,42.7,23.41,42.57,27.52,Bulgaria Air,SOF,BOJ
16318,-18.88,-48.23,-15.87,-47.92,TAM Brazilian Airlines,UDI,BSB
16319,50.03,8.54,53.05,8.79,Lufthansa,FRA,BRE
16320,52.83,-1.33,53.42,-6.27,Ryanair,EMA,DUB
16321,3.13,101.55,1.35,103.99,Malaysia Airlines,SZB,SIN
16322,40.91,24.62,37.94,23.94,Olympic Airlines,KVA,ATH
16323,45.4,10.89,48.35,11.79,Lufthansa,VRN,MUC
16324,47.46,8.55,47.79,13,Intersky,ZRH,SZG
16325,-5.06,119.55,-4.08,122.42,Sriwijaya Air,UPG,KDI
16326,43.11,-76.11,40.64,-73.78,Delta Air Lines,SYR,JFK
16327,58.96,-2.91,55.95,-3.37,Flybe,KOI,EDI
16328,30.78,-83.28,33.64,-84.43,KLM Royal Dutch Airlines,VLD,ATL
16329,-10.24,-48.35,-7.23,-48.24,Azul,PMW,AUX
16330,51.51,0.06,52.31,4.76,CityJet,LCY,AMS
16331,-43.21,-65.27,-45.79,-67.47,TRIP Linhas A,REL,CRD
16332,-34.23,142.09,-34.95,138.53,Regional Express,MQL,ADL
16333,52.17,20.97,49.81,23.96,LOT Polish Airlines,WAW,LWO
16334,18.1,-15.95,20.93,-17.03,Mauritania Airlines International,NKC,NDB
16335,-38.66,177.98,-37.01,174.79,Air New Zealand,GIS,AKL
16336,-6.13,141.28,-5.83,144.3,Airlines PNG,UNG,HGU
16337,41.96,21.62,44.82,20.31,Jat Airways,SKP,BEG
16338,27.99,102.18,30.58,103.95,Shenzhen Airlines,XIC,CTU
16339,36.85,10.23,33.88,10.78,Tuninter,TUN,DJE
16340,3.13,101.55,5.77,103.01,Berjaya Air,SZB,RDN
16341,50.38,124.12,49.2,119.83,Air Foyle,JGD,HLD
16342,52.46,9.69,52.31,4.76,KLM Royal Dutch Airlines,HAJ,AMS
16343,63.01,27.8,60.32,24.96,Finnair,KUO,HEL
16344,12.35,-1.51,11.16,-4.33,Air Burkina,OUA,BOY
16345,36.65,119.12,38.97,121.54,Hainan Airlines,WEF,DLC
16346,11.61,37.32,8.98,38.8,Ethiopian Airlines,BJR,ADD
16347,39.7,20.82,37.94,23.94,Olympic Airlines,IOA,ATH
16348,11.98,38.98,8.98,38.8,Ethiopian Airlines,LLI,ADD
16349,32.22,-80.75,35.21,-80.94,US Airways,HHH,CLT
16350,44.74,-85.58,42.21,-83.35,Delta Air Lines,TVC,DTW
16351,37.91,12.49,39.25,9.05,Ryanair,TPS,CAG
16352,-25.19,130.98,-23.81,133.9,Qantas,AYQ,ASP
16353,15.26,-83.78,15.74,-86.85,Patriot Airways,PEU,LCE
16354,51.57,0.7,49.21,-2.2,easyJet,SEN,JER
16355,13.41,103.81,13.68,100.75,Bangkok Airways,REP,BKK
16356,38.7,-121.59,40.98,-124.11,United Airlines,SMF,ACV
16357,48.07,-1.73,49.01,2.55,Alitalia,RNS,CDG
16358,48.73,2.36,45.79,3.17,Air France,ORY,CFE
16359,-18.07,-140.95,-16.58,-143.66,Air Tahiti,HOI,MKP
16360,10.91,-63.97,10.6,-66.99,Virgin Pacific,PMV,CCS
16361,29.3,94.34,29.3,90.91,Virgin Express,LZY,LXA
16362,32.75,51.86,31.34,48.76,Iran Air,IFN,AWZ
16363,-3.38,-64.72,-0.42,-65.03,Azul,TFF,IRZ
16364,-27.54,151.92,-28.05,148.6,Aero Condor Peru,TWB,SGO
16365,5.38,103.1,2.75,101.71,Malaysia Airlines,TGG,KUL
16366,-25.53,-49.18,-23.63,-46.66,TAM Brazilian Airlines,CWB,CGH
16367,36.85,10.23,33.88,10.1,Tuninter,TUN,GAE
16368,53.42,-6.27,51.38,-2.72,Ryanair,DUB,BRS
16369,35.89,128.66,33.51,126.49,Tway Airlines,TAE,CJU
16370,64.19,-83.36,64.23,-76.53,First Air,YZS,YTE
16371,26.68,88.33,26.11,91.59,Spicejet,IXB,GAU
16372,40.49,-3.57,38.89,-6.82,Air Europa,MAD,BJZ
16373,35.69,51.31,32.75,51.86,Iran Air,THR,IFN
16374,40.98,28.81,38.29,27.16,Turkish Airlines,IST,ADB
16375,14.51,121.02,13.16,123.75,Philippine Airlines,MNL,LGP
16376,48.73,2.36,45.86,1.18,Twin Jet,ORY,LIG
16377,35.04,-89.98,33.22,-92.81,SeaPort Airlines,MEM,ELD
16378,25.07,121.55,24.43,118.36,TransAsia Airways,TSA,KNH
16379,-8.33,157.26,-9.43,160.05,Solomon Airlines,MUA,HIR
16380,-19.25,146.77,-21.17,149.18,Qantas,TSV,MKY
16381,3.82,-76.99,4.7,-74.15,Avianca - Aerovias Nacionales de Colombia,BUN,BOG
16382,-7.79,110.43,-6.9,107.58,Lion Mentari Airlines,JOG,BDO
16383,25.79,-80.29,26.51,-77.08,US Airways,MIA,MHH
16384,40.79,-111.98,43.61,-110.74,Delta Air Lines,SLC,JAC
16385,0.05,-51.07,-1.38,-48.48,TAM Brazilian Airlines,MCP,BEL
16386,8.97,-79.56,9.46,-82.52,Metro Batavia,PAC,CHX
16387,28.7,-105.96,31.64,-106.43,AeroMéxico,CUU,CJS
16388,24.96,46.7,26.3,43.77,Saudi Arabian Airlines,RUH,ELQ
16389,27.98,-82.53,25.79,-80.29,US Airways,TPA,MIA
16390,56.93,14.73,59.35,17.94,Malmö Aviation,VXO,BMA
16391,-39.96,175.03,-37.01,174.79,Air New Zealand,WAG,AKL
16392,45.83,13.47,45.45,9.28,Alitalia,TRS,LIN
16393,40.49,-80.23,38.85,-77.04,US Airways,PIT,DCA
16394,23.46,111.25,22.61,108.17,Huaxia,WUZ,NNG
16395,-2.92,25.92,-2.31,28.81,Baikotovitchestrian Airlines ,KND,BKY
16396,20.48,99.94,20.75,96.79,Air Bagan,THL,HEH
16397,23.31,85.32,22.65,88.45,Air Sahara,IXR,CCU
16398,51.15,-0.19,50.9,4.48,easyJet,LGW,BRU
16399,48.35,11.79,47.59,7.53,Scandinavian Airlines System,MUC,BSL
16400,-1.32,36.81,0.97,34.96,Flightline,WIL,KTL
16401,-39.47,176.87,-37.01,174.79,Air New Zealand,NPE,AKL
16402,-18.1,25.84,-19.97,23.43,Air Namibia,VFA,MUB
16403,6.45,-71.76,4.7,-74.15,SATENA,TME,BOG
16404,-45.93,170.2,-43.49,172.53,Air New Zealand,DUD,CHC
16405,70.19,-148.47,71.29,-156.77,Alaska Airlines,SCC,BRW
16406,48.65,-123.43,49.96,-119.38,WestJet,YYJ,YLW
16407,26.88,100.23,24.99,102.74,Shenzhen Airlines,LJG,KMG
16408,47.46,8.55,45.73,5.09,Swiss International Air Lines,ZRH,LYS
16409,39.72,118,38.28,114.7,Huaxia,TVS,SJW
16410,51.11,-114.02,49.3,-117.63,Air Canada,YYC,YCG
16411,35.18,128.94,37.56,126.79,Asiana Airlines,PUS,GMP
16412,62.05,14.42,59.65,17.92,Maastricht Airlines,EVG,ARN
16413,43.43,-3.82,40.49,-3.57,Iberia Airlines,SDR,MAD
16414,69.68,18.92,67.27,14.37,Widerøe,TOS,BOO
16415,43.63,-79.4,42.28,-82.96,Porter Airlines,YTZ,YQG
16416,66.04,-154.26,64.82,-147.86,Astral Aviation,HUS,FAI
16417,-17.04,15.68,-14.92,13.58,TAAG Angola Airlines,VPE,SDD
16418,-16.71,-43.82,-19.63,-43.97,City Connexion Airlines,MOC,CNF
16419,35.64,-77.39,35.21,-80.94,US Airways,PGV,CLT
16420,1.81,-78.75,3.54,-76.38,Avianca - Aerovias Nacionales de Colombia,TCO,CLO
16421,-0.93,131.12,-0.89,134.05,Sriwijaya Air,SOQ,MKW
16422,45.46,18.81,42.56,18.27,Croatia Airlines,OSI,DBV
16423,27.16,77.96,24.82,79.92,Air India Limited,AGR,HJR
16424,36.23,59.64,34.21,62.23,Iran Aseman Airlines,MHD,HEA
16425,38.75,-90.37,35.83,-90.65,Air Choice One,STL,JBR
16426,5.3,100.28,2.75,101.71,Malindo Air,PEN,KUL
16427,61.83,6.11,60.19,11.1,Widerøe,SDN,OSL
16428,60.29,5.22,60.19,11.1,Thai Airways International,BGO,OSL
16429,60.1,64.83,57.19,65.32,UTair-Express,URJ,TJM
16430,50.95,-1.36,53.87,-1.66,Eastern Airways,SOU,LBA
16431,25.26,51.57,24.43,54.65,Qatar Airways,DOH,AUH
16432,-20.54,-70.18,-23.44,-70.45,LAN Airlines,IQQ,ANF
16433,37.75,112.63,39.85,110.03,Shandong Airlines,TYN,DSN
16434,24.55,39.71,21.68,39.16,Nas Air,MED,JED
16435,1.57,30.22,2.83,27.59,Baikotovitchestrian Airlines ,BUX,IRP
16436,-9.44,147.22,-6.57,146.73,Air Niugini,POM,LAE
16437,17.6,-101.46,19.44,-99.07,Aeromar,ZIH,MEX
16438,20.9,-156.43,21.98,-159.34,Hawaiian Airlines,OGG,LIH
16439,29.98,-95.34,27.77,-97.5,United Airlines,IAH,CRP
16440,27.91,120.85,25.07,121.55,Mandarin Airlines,WNZ,TSA
16441,30.21,-91.99,29.98,-95.34,United Airlines,LFT,IAH
16442,39.87,-75.24,37.13,-76.49,US Airways,PHL,PHF
16443,-29.78,-57.04,-29.71,-53.69,NHT Lineas Aereas,URG,RIA
16444,59.79,5.34,60.19,11.1,DAT Danish Air Transport,SRP,OSL
16445,-17.64,-63.14,-17.42,-66.18,Amaszonas,VVI,CBB
16446,33.37,-7.59,35.59,-5.32,Royal Air Maroc,CMN,TTU
16447,40.49,-80.23,42.21,-83.35,Delta Air Lines,PIT,DTW
16448,40.9,29.31,40.13,33,Turkish Airlines,SAW,ESB
16449,-12.91,-38.33,-12.48,-41.28,Azul,SSA,LEC
16450,8.97,-79.56,8.39,-82.43,Metro Batavia,PAC,DAV
16451,32.66,13.16,34.72,10.69,Tuninter,TIP,SFA
16452,44.65,-73.47,42.36,-71.01,Peninsula Airways,PBG,BOS
16453,39.06,26.6,36.41,28.09,Big Sky Airlines,MJT,RHO
16454,40.69,-74.17,42.36,-71.01,United Airlines,EWR,BOS
16455,35.55,139.78,38.41,140.37,Japan Airlines,HND,GAJ
16456,27.98,-82.53,30.4,-84.35,United Airlines,TPA,TLH
16457,37.42,-5.89,38.78,-9.14,US Airways,SVQ,LIS
16458,35.21,0.15,36.69,3.22,Air Algerie,MUW,ALG
16459,47.14,-104.81,45.81,-108.54,Cape Air,GDV,BIL
16460,53.42,-6.27,52.45,-1.75,Ryanair,DUB,BHX
16461,50.95,-1.36,48.07,-1.73,Flybe,SOU,RNS
16462,37.62,-122.37,40.51,-122.29,United Airlines,SFO,RDD
16463,39.55,2.73,36.69,3.22,Air Algerie,PMI,ALG
16464,66.95,-53.73,64.19,-51.68,Air Greenland,JHS,GOH
16465,16.78,100.28,13.91,100.61,Thai AirAsia,PHS,DMK
16466,40.79,-111.98,40.82,-115.79,Delta Air Lines,SLC,EKO
16467,35.26,136.92,37.57,139.06,Fuji Dream Airlines,NKM,KIJ
16468,-1.33,-69.58,-4.19,-69.94,SATENA,LPD,LET
16469,5.45,-55.19,4.82,-52.36,Surinam Airways,PBM,CAY
16470,62.53,17.44,59.65,17.92,Scandinavian Airlines System,SDL,ARN
16471,-40.87,-63,-43.21,-65.27,Aerolineas Argentinas,VDM,REL
16472,44.88,-93.22,47.51,-94.93,Delta Air Lines,MSP,BJI
16473,24.35,116.13,22.31,113.91,China Southern Airlines,MXZ,HKG
16474,-33.95,151.18,-31.44,152.86,Virgin Australia,SYD,PQQ
16475,9.99,-84.21,12.14,-86.17,LACSA,SJO,MGA
16476,48.11,16.57,50.08,19.78,Austrian Airlines,VIE,KRK
16477,8.29,-62.76,10.91,-63.97,Conviasa,PZO,PMV
16478,30.2,71.42,31.52,74.4,Pakistan International Airlines,MUX,LHE
16479,26.68,-80.1,25.04,-77.47,Bahamasair,PBI,NAS
16480,48.07,-1.73,50.73,-3.41,Flybe,RNS,EXT
16481,13.91,100.61,15.23,103.25,Nok Air,DMK,BFV
16482,19.43,37.23,21.68,39.16,Sudan Airways,PZU,JED
16483,-39.65,-73.09,-36.77,-73.06,Sky Airline,ZAL,CCP
16484,-31.08,150.85,-33.95,151.18,Qantas,TMW,SYD
16485,45.51,12.35,48.35,11.79,Lufthansa,VCE,MUC
16486,43.44,5.21,46.24,6.11,Twin Jet,MRS,GVA
16487,40.69,-74.17,38.85,-77.04,United Airlines,EWR,DCA
16488,2.26,111.99,4.32,113.99,Malaysia Airlines,SBW,MYY
16489,-14.82,-64.92,-17.42,-66.18,Southern Winds Airlines,TDD,CBB
16490,42.21,-83.35,45.08,-83.56,Delta Air Lines,DTW,APN
16491,37.51,-77.32,39.87,-75.24,US Airways,RIC,PHL
16492,24.54,118.13,25.08,121.23,Xiamen Airlines,XMN,TPE
16493,56.74,60.8,55.48,65.42,BRA-Transportes Aereos,SVX,KRO
16494,60.19,11.1,61.39,5.76,Widerøe,OSL,FDE
